Tumor,Start_Year,End_Year,ICD10,Sex,Autonomous_Community,Age_Group,Burden_Measure,Crude_Rate,Arsenic(As),Cadmium(Cd),Nickel(Ni),Particulate_Matter(PM2.5),Lead(Pb),annual_mean_temp,absolute_max_temp,absolute_min_temp,total_precipitation,rainy_days,tropical_nights,Net_Income
12,2023,2023,12,3,6,22,2,270.47,0.24,0.12,1.84,8.39,0.0,15.9,41.4,-3.1,1170.4,160.0,7.0,33373.0
12,2023,2023,12,3,6,23,1,171.65,0.24,0.12,1.84,8.39,0.0,15.9,41.4,-3.1,1170.4,160.0,7.0,33373.0
12,2023,2023,12,3,6,23,2,202.73,0.24,0.12,1.84,8.39,0.0,15.9,41.4,-3.1,1170.4,160.0,7.0,33373.0
12,2023,2023,12,3,7,0,1,58.36,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,0,2,79.8,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,1,1,0.0,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,2,1,0.0,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,3,1,0.0,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,4,1,0.0,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,5,1,0.0,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,6,1,0.0,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,7,1,0.0,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,8,1,1.52,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,9,1,6.15,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,10,1,4.84,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,11,1,17.05,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,12,1,43.52,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,13,1,95.14,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,14,1,143.59,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,15,1,184.04,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,16,1,207.89,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,17,1,162.32,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,18,1,154.42,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,19,1,1.21,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,19,2,1.91,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,20,1,10.97,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,20,2,18.33,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,21,1,68.86,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,21,2,108.16,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,22,1,162.11,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,22,2,235.61,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,23,1,175.43,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,7,23,2,207.57,0.2,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,31863.0
12,2023,2023,12,3,8,0,1,45.54,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,0,2,61.51,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,1,1,0.0,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,2,1,0.0,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,3,1,0.0,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,4,1,0.0,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,5,1,0.0,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,6,1,0.0,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,7,1,0.0,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,8,1,2.25,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,9,1,3.75,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,10,1,4.06,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,11,1,18.35,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,12,1,40.87,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,13,1,89.0,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,14,1,121.36,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,15,1,176.18,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,16,1,178.64,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,17,1,227.6,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,18,1,206.65,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,19,1,0.86,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,19,2,1.44,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,20,1,11.01,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,20,2,18.45,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,21,1,63.63,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,21,2,98.77,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,22,1,146.1,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,22,2,210.21,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,23,1,201.87,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,8,23,2,234.47,0.16,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,29965.0
12,2023,2023,12,3,9,0,1,43.89,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,0,2,58.9,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,1,1,0.0,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,2,1,0.0,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,3,1,0.0,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,4,1,0.0,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,5,1,0.0,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,6,1,0.44,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,7,1,0.2,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,8,1,1.55,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,9,1,2.62,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,10,1,7.61,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,11,1,19.75,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,12,1,44.46,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,13,1,88.82,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,14,1,124.84,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,15,1,167.41,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,16,1,199.58,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,17,1,194.5,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,18,1,183.95,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,19,1,0.66,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,19,2,0.98,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,20,1,13.38,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,20,2,20.83,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,21,1,65.03,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,21,2,98.64,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,22,1,144.56,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,22,2,204.22,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,23,1,193.06,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,9,23,2,228.09,0.74,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,38888.0
12,2023,2023,12,3,10,0,1,49.47,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,0,2,70.32,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,1,1,0.0,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,2,1,0.0,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,3,1,0.0,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,4,1,0.0,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,5,1,0.0,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,6,1,0.0,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,7,1,1.34,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,8,1,1.51,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,9,1,4.71,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,10,1,9.34,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,11,1,20.11,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,12,1,54.39,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,13,1,105.69,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,14,1,139.01,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,15,1,179.53,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,16,1,197.61,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,17,1,214.4,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,18,1,174.36,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,19,1,1.08,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,19,2,1.66,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,20,1,14.52,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,20,2,23.28,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,21,1,78.51,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,21,2,124.3,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,22,1,157.75,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,22,2,242.08,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,23,1,195.39,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,10,23,2,234.93,0.3,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,31324.0
12,2023,2023,12,3,11,0,1,53.8,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,0,2,73.54,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,1,1,0.0,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,2,1,0.0,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,3,1,0.0,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,4,1,0.0,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,5,1,0.0,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,6,1,0.0,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,7,1,1.68,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,8,1,0.0,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,9,1,2.69,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,10,1,8.77,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,11,1,21.93,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,12,1,45.42,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,13,1,95.8,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,14,1,158.07,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,15,1,186.38,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,16,1,199.26,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,17,1,236.26,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,18,1,151.9,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,19,1,0.61,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,19,2,0.81,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,20,1,15.44,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,20,2,25.32,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,21,1,69.78,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,21,2,108.88,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,22,1,170.84,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,22,2,245.31,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,23,1,192.21,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,11,23,2,226.77,0.3,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,27051.0
12,2023,2023,12,3,12,0,1,59.61,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,0,2,81.93,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,1,1,0.0,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,2,1,0.0,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,3,1,0.0,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,4,1,0.0,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,5,1,0.0,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,6,1,0.0,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,7,1,0.0,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,8,1,2.57,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,9,1,3.95,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,10,1,9.97,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,11,1,21.28,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,12,1,54.86,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,13,1,109.94,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,14,1,138.19,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,15,1,170.77,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,16,1,197.09,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,17,1,197.94,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,18,1,152.06,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,19,1,1.05,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,19,2,1.76,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,20,1,15.45,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,20,2,25.3,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,21,1,81.5,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,21,2,128.26,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,22,1,153.65,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,22,2,224.15,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,23,1,181.06,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,12,23,2,215.03,0.46,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,31301.0
12,2023,2023,12,3,13,0,1,39.97,0.32,0.08,2.56,11.17,0.0,16.15,40.8,-5.9,539.4,70.0,23.0,42926.0
12,2023,2023,12,3,13,0,2,55.01,0.32,0.08,2.56,11.17,0.0,16.15,40.8,-5.9,539.4,70.0,23.0,42926.0
12,2023,2023,12,3,13,1,1,0.0,0.32,0.08,2.56,11.17,0.0,16.15,40.8,-5.9,539.4,70.0,23.0,42926.0
12,2023,2023,12,3,13,2,1,0.0,0.32,0.08,2.56,11.17,0.0,16.15,40.8,-5.9,539.4,70.0,23.0,42926.0
12,2023,2023,12,3,13,3,1,0.0,0.32,0.08,2.56,11.17,0.0,16.15,40.8,-5.9,539.4,70.0,23.0,42926.0
12,2023,2023,12,3,13,4,1,0.0,0.32,0.08,2.56,11.17,0.0,16.15,40.8,-5.9,539.4,70.0,23.0,42926.0
12,2023,2023,12,3,13,5,1,0.0,0.32,0.08,2.56,11.17,0.0,16.15,40.8,-5.9,539.4,70.0,23.0,42926.0
12,2023,2023,12,3,13,6,1,0.48,0.32,0.08,2.56,11.17,0.0,16.15,40.8,-5.9,539.4,70.0,23.0,42926.0
