Tumor,Año,CIE10,Sexo,CCAA,Medida de Carga,Tasa cruda,Arsenico(As),Benzo(a)pireno(B(a)P),Cadmio(Cd),Niquel(Ni),Particulas(PM2.5),Plomo(Pb),temp_media_anual,temp_max_abs,temp_min_abs,precipitacion_total,dias_lluvia,noches_tropicales,Arroz_euros,Arroz_kg,Azucar_euros,Azucar_kg,Bebidas_espirituosas_euros,Bebidas_espirituosas_kg,Boll.past.gallet.cere_euros,Boll.past.gallet.cere_kg,Cafes_e_infusiones_euros,Cafes_e_infusiones_kg,Carne_euros,Carne_kg,Cervezas_euros,Cervezas_kg,Chocolates/cacaos/suc_euros,Chocolates/cacaos/suc_kg,Derivados_lacteos_euros,Derivados_lacteos_kg,Frutas_frescas_euros,Frutas_frescas_kg,Huevos_euros,Huevos_kg,Leche_líquida_euros,Leche_líquida_kg,Legumbres_euros,Legumbres_kg,Pan_euros,Pan_kg,Pasta_euros,Pasta_kg,Patatas_euros,Patatas_kg,Pesca_euros,Pesca_kg,Platos_preparados_euros,Platos_preparados_kg,Vinos_euros,Vinos_kg,Zumos_euros,Zumos_kg,Total_mu30df,Total_hg30df,Total_hl30df,Total_vehiculos,Laboral_leves,Laboral_graves,Laboral_mortales,Incidencia_accidente_laboral,Leves_enjornada,Graves_enjornada,Mortales_enjornada,Leves_itinere,Graves_itinere,Mortales_itinere,RentaNeta,SituacionLaboral_Activos_miles,SituacionLaboral_Inactivos_miles,SituacionLaboral_Ocupados_miles,SituacionLaboral_Parados_miles,Poblacion,Tasa_de_riesgo_pobreza,En_riesgo_de_pobreza,Carencia_material_y_social_severa,Viviendo_en_hogares_con_baja_intensidad_en_el_trabajo
12,2018,12,3,14,1,38.2,0.14,0.02,0.13,1.46,10.76,0.0,18.74,36.6,1.0,257.4,59.0,88.0,6.553,4.544,3.099,3.313,6.095,0.571,60.274,13.205,28.587,1.581,268.786,42.324,27.361,25.096,25.598,3.86,126.35,35.734,133.792,85.951,18.422,8.644,43.826,62.598,5.694,3.271,67.651,29.64,6.744,3.925,22.928,27.069,179.438,21.115,64.984,14.764,16.469,6.134,9.213,9.746,66.0,285.0,3171.0,4503.0,0.0,0.0,0.0,3514.4,16624.0,91.0,23.0,2211.0,24.0,8.0,24801.0,5692.0,3904.4,4738.2,953.8,1478718.0,33.2,28.6,9.8,10.0
12,2018,12,3,16,1,55.01,0.42,0.11,0.5,4.22,8.87,0.02,14.53,36.73,-4.7,1355.33,174.0,10.33,6.392,3.642,3.043,3.225,7.823,0.774,70.804,15.599,26.296,1.829,358.52,47.809,20.655,14.667,33.971,4.47,131.447,38.648,178.437,109.078,23.564,9.879,57.063,78.393,8.754,3.891,96.839,39.171,7.602,3.839,26.028,29.609,250.226,28.42,62.529,13.251,30.16,8.537,10.147,9.497,49.0,428.0,5723.0,8040.0,0.0,0.0,0.0,10158.6,26528.0,130.0,35.0,3249.0,26.0,2.0,35049.0,8206.9,6376.7,7388.4,818.4,2187254.0,12.2,8.6,4.3,7.2
12,2016,12,3,0,1,47.63,0.45,0.15,0.22,2.37,9.7,0.02,16.09,38.37,-1.02,617.06,94.53,33.9,5.308,3.618,3.17,3.73,8.355,0.765,61.836,13.989,24.093,1.733,308.602,48.341,19.517,16.193,25.329,3.742,122.206,35.179,136.619,96.184,18.342,8.471,51.605,73.273,5.329,3.027,83.385,34.5,6.866,3.709,23.63,28.418,192.519,24.472,48.846,12.264,21.481,7.728,9.112,9.248,1810.0,9755.0,130635.0,179295.0,484912.0,3657.0,496.0,184141.2,0.0,0.0,0.0,0.0,0.0,0.0,26730.0,182581.6,125670.3,146732.5,35849.5,46418884.0,28.8,22.3,8.5,14.9
12,2016,12,3,1,1,40.97,0.74,0.1,0.3,3.55,12.96,0.01,18.27,42.45,-0.42,557.02,75.12,48.12,5.386,3.467,2.798,3.26,8.399,0.759,52.007,11.32,21.115,1.618,257.92,44.041,24.178,22.301,21.538,3.31,115.439,36.321,111.877,83.254,16.514,7.674,42.781,61.931,4.331,2.583,77.226,34.057,5.852,3.427,23.906,29.324,163.069,21.855,52.796,12.838,18.14,7.471,9.387,10.351,303.0,1453.0,21535.0,27633.0,80516.0,816.0,81.0,30133.7,0.0,0.0,0.0,0.0,0.0,0.0,21966.0,31875.7,23252.6,22667.0,9208.8,8392046.0,43.1,35.4,12.5,23.9
12,2016,12,3,2,1,58.86,0.34,0.11,0.08,1.25,9.38,0.0,14.26,39.33,-4.93,428.63,86.67,12.67,4.906,3.253,2.918,3.459,8.963,0.774,61.588,13.548,27.348,1.637,366.1,57.075,16.935,12.653,25.804,3.617,116.038,32.351,140.773,102.719,21.396,10.051,54.221,76.824,5.602,3.509,77.884,31.285,7.271,3.746,25.552,32.454,206.793,26.386,54.139,13.379,21.678,7.09,9.58,8.663,73.0,374.0,2617.0,3528.0,13612.0,77.0,18.0,10007.3,0.0,0.0,0.0,0.0,0.0,0.0,28019.0,5197.7,3561.6,4431.4,766.2,1318042.0,18.7,15.7,2.1,8.0
12,2016,12,3,3,1,72.13,0.41,0.35,0.28,1.59,8.17,0.0,14.22,31.3,1.2,1262.0,165.0,0.0,5.475,3.889,4.134,5.039,8.261,0.851,72.66,16.485,29.073,2.402,335.128,52.302,13.772,9.675,32.792,4.619,157.978,44.2,167.883,115.662,22.373,9.964,62.932,91.489,9.672,4.182,101.342,43.692,6.161,3.602,30.752,38.54,233.988,30.859,46.206,11.86,25.205,8.879,7.253,7.097,35.0,232.0,2924.0,3746.0,10259.0,66.0,7.0,3554.8,0.0,0.0,0.0,0.0,0.0,0.0,27020.0,3749.2,3505.4,3088.6,660.7,1040407.0,19.2,13.4,6.4,14.3
12,2016,12,3,4,1,40.76,0.67,0.04,0.08,1.98,8.69,0.0,18.47,38.4,1.3,424.3,67.0,73.0,5.965,4.318,3.023,3.595,8.177,0.672,65.161,14.252,28.363,1.655,253.356,41.224,22.654,18.105,22.441,3.264,127.249,34.705,135.257,88.445,16.621,7.708,38.641,53.635,3.933,2.696,61.183,26.918,8.679,4.397,23.65,27.461,143.118,17.651,45.852,11.676,36.273,10.997,10.333,9.882,60.0,344.0,4932.0,7139.0,18383.0,92.0,5.0,4884.0,0.0,0.0,0.0,0.0,0.0,0.0,30859.0,4929.6,2629.4,4244.8,685.0,1117353.0,21.5,15.5,9.7,6.4
12,2016,12,3,6,1,66.91,0.27,0.18,0.29,1.87,9.0,0.01,14.97,36.1,-0.8,1100.5,149.0,0.0,4.638,3.595,2.84,3.021,7.533,0.769,59.408,13.733,19.481,1.598,311.575,45.09,13.394,10.365,26.043,3.772,119.096,35.736,131.427,94.878,21.984,10.12,49.675,70.39,6.767,3.594,80.406,33.679,6.094,3.492,22.152,27.541,202.821,25.895,43.157,11.749,19.285,6.901,6.915,7.019,21.0,67.0,1001.0,1252.0,5074.0,54.0,5.0,3017.9,0.0,0.0,0.0,0.0,0.0,0.0,25787.0,2208.3,1726.4,1879.5,329.2,582494.0,25.2,15.3,6.0,15.5
12,2016,12,3,8,1,48.35,0.18,0.16,0.01,0.7,4.8,0.0,14.59,39.14,-5.2,418.4,77.8,20.2,4.668,3.383,2.626,3.245,5.857,0.535,60.105,14.412,16.698,1.252,302.311,51.224,22.761,21.099,21.727,3.834,100.771,31.802,109.271,86.838,16.72,8.227,59.438,86.094,4.459,2.807,87.352,37.72,5.578,3.602,19.944,25.445,178.1,24.198,49.907,12.625,10.824,5.742,8.33,9.459,118.0,425.0,3673.0,4542.0,21709.0,154.0,28.0,20786.5,0.0,0.0,0.0,0.0,0.0,0.0,22473.0,7868.7,5584.1,6015.7,1852.7,2049336.0,37.7,31.7,10.7,19.1
12,2016,12,3,9,1,46.91,0.86,0.2,0.27,3.49,12.99,0.01,14.57,35.13,-5.53,340.2,57.5,1.5,6.928,4.055,2.967,3.206,10.734,0.999,66.222,12.851,31.89,1.615,335.096,47.604,21.939,15.627,25.392,3.266,132.109,33.83,148.65,99.457,17.694,7.914,42.709,58.395,6.982,3.649,79.586,29.764,11.174,5.215,27.222,30.605,214.867,24.444,72.498,16.876,31.894,12.028,9.907,9.089,282.0,1800.0,34199.0,48248.0,88407.0,532.0,70.0,14609.8,0.0,0.0,0.0,0.0,0.0,0.0,31339.0,30220.0,18515.6,25470.9,4749.0,7440692.0,19.5,13.2,7.8,7.6
12,2016,12,3,10,1,50.1,0.34,0.07,0.05,1.9,10.99,0.02,17.71,39.27,-2.5,361.77,61.0,47.67,6.726,4.999,2.871,3.339,8.049,0.825,59.853,13.298,26.687,1.551,295.763,49.307,21.906,20.858,20.74,3.247,120.674,33.042,116.647,84.562,17.02,8.363,45.67,63.272,4.213,2.853,77.887,30.591,7.443,4.262,23.975,28.081,176.984,22.895,52.309,12.991,17.281,6.446,9.27,9.132,180.0,865.0,10239.0,14252.0,41986.0,304.0,43.0,9206.3,0.0,0.0,0.0,0.0,0.0,0.0,22744.0,19468.0,13321.3,15454.9,4012.9,4939888.0,30.9,24.4,8.7,14.9
12,2016,12,3,11,1,57.35,0.3,0.03,0.05,0.52,6.62,0.0,17.23,43.1,-1.35,563.5,96.5,40.0,4.446,3.135,2.889,3.538,8.418,0.709,53.734,13.19,20.765,1.97,275.93,45.761,23.067,21.39,21.913,3.476,118.043,35.338,107.708,84.006,15.567,7.526,55.22,81.241,5.039,3.128,74.232,33.199,5.444,3.439,21.942,26.114,166.285,22.366,43.699,11.813,13.558,5.874,7.639,8.807,62.0,194.0,1659.0,2065.0,9597.0,158.0,11.0,6977.4,0.0,0.0,0.0,0.0,0.0,0.0,21671.0,4011.0,3265.2,2907.6,1103.7,1086153.0,35.9,30.4,3.8,20.1
12,2016,12,3,12,1,59.53,1.17,0.5,0.93,6.24,11.65,0.11,13.29,38.95,-2.75,1388.42,143.75,1.0,4.633,3.361,4.427,5.356,5.913,0.554,67.482,15.231,25.459,2.024,322.384,52.044,17.676,12.214,35.676,5.166,126.958,35.449,162.215,109.236,21.212,7.95,60.534,86.325,4.383,2.452,108.713,43.169,8.4,4.583,28.227,34.09,241.941,31.961,31.961,7.434,24.622,8.952,8.085,8.22,141.0,764.0,6084.0,7973.0,25233.0,528.0,60.0,12987.9,0.0,0.0,0.0,0.0,0.0,0.0,25980.0,10048.7,8749.8,8325.2,1723.6,2719095.0,25.3,19.0,4.9,13.3
12,2016,12,3,13,1,40.29,0.44,0.11,0.2,2.7,10.64,0.05,15.27,39.5,-5.6,496.2,82.0,12.0,5.999,3.319,2.459,2.747,7.868,0.712,62.732,13.774,22.523,1.634,304.642,44.918,23.097,17.924,20.511,2.983,109.781,30.93,134.675,94.481,15.659,7.631,49.138,69.63,4.671,2.607,60.147,26.175,6.617,3.332,20.386,25.461,195.649,23.887,57.752,14.081,19.36,6.973,8.924,9.085,121.0,1254.0,19405.0,29150.0,70844.0,265.0,57.0,2778.2,0.0,0.0,0.0,0.0,0.0,0.0,31370.0,26913.8,15370.5,22683.7,4230.1,6411466.0,23.0,18.2,7.6,10.2
12,2016,12,3,14,1,41.4,0.22,0.04,0.13,1.5,14.23,0.0,19.03,39.4,1.4,354.2,52.0,82.0,5.267,3.759,2.739,3.149,10.72,1.023,55.589,12.59,22.442,1.431,263.813,44.361,26.387,25.347,23.532,3.708,118.672,34.484,121.997,84.638,14.597,7.25,44.182,61.953,4.516,2.799,74.904,31.74,6.154,3.632,22.439,27.186,166.274,20.893,54.287,13.22,14.466,5.731,9.258,9.064,58.0,241.0,2981.0,4106.0,15205.0,70.0,21.0,3475.3,0.0,0.0,0.0,0.0,0.0,0.0,22425.0,5606.8,3873.9,4497.8,1109.0,1468367.0,35.5,28.9,11.0,13.2
12,2016,12,3,16,1,54.32,0.34,0.13,0.4,3.34,9.17,0.02,14.29,39.37,-2.83,1245.83,157.0,4.67,4.929,2.977,2.82,3.133,9.676,0.805,69.511,15.338,26.207,1.756,348.868,47.351,19.237,13.912,30.426,4.143,123.686,36.29,169.484,112.499,20.849,9.327,52.269,70.699,7.06,3.391,100.127,38.854,7.286,3.521,26.058,29.681,242.17,28.295,49.954,11.088,38.273,11.85,7.988,7.55,56.0,389.0,5980.0,8112.0,25941.0,132.0,32.0,10501.2,0.0,0.0,0.0,0.0,0.0,0.0,34054.0,8253.8,6240.3,7214.4,1039.4,2174426.0,15.9,9.0,4.8,13.1
12,2023,12,1,0,1,69.82,0.41,0.18,0.23,2.04,9.64,0.0,16.96,40.09,-1.93,554.15,84.94,42.5,8.098,3.576,4.352,2.794,8.511,0.703,76.893,13.02,32.221,1.817,351.87,41.969,29.227,17.918,30.836,3.402,152.291,32.782,169.978,82.427,29.056,9.041,66.581,68.008,7.649,3.468,75.719,28.618,10.143,3.984,32.874,25.948,205.087,19.386,80.14,15.269,25.119,7.469,8.315,6.192,1806.0,9265.0,124266.0,175384.0,0.0,0.0,0.0,159534.6,554396.0,3921.0,619.0,87407.0,1006.0,146.0,34821.0,192957.4,134904.1,169457.6,23499.7,48085361.0,26.5,20.2,9.0,8.4
12,2023,12,1,0,2,93.25,0.41,0.18,0.23,2.04,9.64,0.0,16.96,40.09,-1.93,554.15,84.94,42.5,8.098,3.576,4.352,2.794,8.511,0.703,76.893,13.02,32.221,1.817,351.87,41.969,29.227,17.918,30.836,3.402,152.291,32.782,169.978,82.427,29.056,9.041,66.581,68.008,7.649,3.468,75.719,28.618,10.143,3.984,32.874,25.948,205.087,19.386,80.14,15.269,25.119,7.469,8.315,6.192,1806.0,9265.0,124266.0,175384.0,0.0,0.0,0.0,159534.6,554396.0,3921.0,619.0,87407.0,1006.0,146.0,34821.0,192957.4,134904.1,169457.6,23499.7,48085361.0,26.5,20.2,9.0,8.4
12,2023,12,1,1,1,67.22,1.04,0.18,0.32,2.27,9.6,0.01,19.2,43.06,-1.0,292.53,52.5,48.62,7.633,3.376,3.225,2.074,10.077,0.825,61.922,10.317,27.324,1.677,292.009,37.134,36.23,24.507,25.503,2.892,136.808,31.549,145.12,73.344,26.322,8.283,51.577,53.51,5.868,2.838,69.535,27.516,8.489,3.56,34.451,27.811,183.287,17.87,84.28,16.426,20.79,7.062,8.053,6.465,310.0,1491.0,22414.0,30614.0,0.0,0.0,0.0,23845.4,90752.0,877.0,100.0,15249.0,267.0,22.0,29916.0,33110.6,24710.8,27070.7,6039.7,8584147.0,37.5,30.5,12.6,12.1
12,2023,12,1,1,2,82.34,1.04,0.18,0.32,2.27,9.6,0.01,19.2,43.06,-1.0,292.53,52.5,48.62,7.633,3.376,3.225,2.074,10.077,0.825,61.922,10.317,27.324,1.677,292.009,37.134,36.23,24.507,25.503,2.892,136.808,31.549,145.12,73.344,26.322,8.283,51.577,53.51,5.868,2.838,69.535,27.516,8.489,3.56,34.451,27.811,183.287,17.87,84.28,16.426,20.79,7.062,8.053,6.465,310.0,1491.0,22414.0,30614.0,0.0,0.0,0.0,23845.4,90752.0,877.0,100.0,15249.0,267.0,22.0,29916.0,33110.6,24710.8,27070.7,6039.7,8584147.0,37.5,30.5,12.6,12.1
12,2023,12,1,2,1,86.32,0.8,0.37,0.56,3.6,9.81,0.0,15.36,40.57,-6.47,320.57,71.33,21.0,7.677,3.204,3.463,2.22,8.738,0.764,76.258,12.693,31.754,1.602,381.37,45.343,23.944,14.982,30.801,3.419,136.377,29.402,161.895,80.538,27.017,8.992,63.489,65.597,7.885,3.992,65.887,24.335,10.138,3.84,30.501,24.991,201.966,19.152,87.986,16.495,19.974,5.532,7.554,5.787,75.0,347.0,2514.0,3587.0,0.0,0.0,0.0,9888.4,16953.0,113.0,28.0,2131.0,24.0,7.0,35026.0,5349.5,3781.2,4890.5,458.7,1341289.0,20.4,15.1,7.1,5.3
12,2023,12,1,2,2,114.14,0.8,0.37,0.56,3.6,9.81,0.0,15.36,40.57,-6.47,320.57,71.33,21.0,7.677,3.204,3.463,2.22,8.738,0.764,76.258,12.693,31.754,1.602,381.37,45.343,23.944,14.982,30.801,3.419,136.377,29.402,161.895,80.538,27.017,8.992,63.489,65.597,7.885,3.992,65.887,24.335,10.138,3.84,30.501,24.991,201.966,19.152,87.986,16.495,19.974,5.532,7.554,5.787,75.0,347.0,2514.0,3587.0,0.0,0.0,0.0,9888.4,16953.0,113.0,28.0,2131.0,24.0,7.0,35026.0,5349.5,3781.2,4890.5,458.7,1341289.0,20.4,15.1,7.1,5.3
12,2023,12,1,3,1,96.07,0.85,0.46,0.5,2.6,6.46,0.01,15.03,31.4,0.5,1038.2,172.0,1.0,8.718,3.612,6.281,4.275,10.775,1.003,88.505,14.986,35.576,2.368,351.139,40.267,24.143,14.039,36.64,3.835,178.882,39.68,180.002,90.519,31.725,9.385,82.531,82.968,9.133,3.5,92.375,34.438,7.878,3.262,34.557,29.716,244.125,24.35,68.17,12.307,30.91,9.64,7.498,5.675,49.0,198.0,2256.0,2930.0,0.0,0.0,0.0,3081.5,11282.0,64.0,15.0,1299.0,11.0,5.0,33709.0,3573.4,3560.8,3139.9,433.2,1006060.0,25.0,18.6,6.5,13.6
12,2023,12,1,3,2,93.0,0.85,0.46,0.5,2.6,6.46,0.01,15.03,31.4,0.5,1038.2,172.0,1.0,8.718,3.612,6.281,4.275,10.775,1.003,88.505,14.986,35.576,2.368,351.139,40.267,24.143,14.039,36.64,3.835,178.882,39.68,180.002,90.519,31.725,9.385,82.531,82.968,9.133,3.5,92.375,34.438,7.878,3.262,34.557,29.716,244.125,24.35,68.17,12.307,30.91,9.64,7.498,5.675,49.0,198.0,2256.0,2930.0,0.0,0.0,0.0,3081.5,11282.0,64.0,15.0,1299.0,11.0,5.0,33709.0,3573.4,3560.8,3139.9,433.2,1006060.0,25.0,18.6,6.5,13.6
12,2023,12,1,4,1,58.95,0.23,0.1,0.08,1.5,6.1,0.0,18.79,36.0,1.1,259.5,43.0,91.0,10.215,4.164,4.22,2.689,10.165,0.703,91.648,14.883,37.347,1.857,371.548,44.398,39.008,23.652,32.128,3.368,187.684,38.601,194.585,88.815,26.18,8.086,56.667,57.31,7.556,3.692,74.651,29.334,13.881,5.262,35.923,27.64,216.214,18.097,94.912,17.679,38.527,9.424,10.885,8.107,64.0,324.0,3428.0,5095.0,0.0,0.0,0.0,4280.4,23047.0,79.0,15.0,3498.0,26.0,6.0,36904.0,5259.2,3007.6,4716.5,542.9,1209906.0,20.6,15.3,6.1,5.0
12,2023,12,1,4,2,73.43,0.23,0.1,0.08,1.5,6.1,0.0,18.79,36.0,1.1,259.5,43.0,91.0,10.215,4.164,4.22,2.689,10.165,0.703,91.648,14.883,37.347,1.857,371.548,44.398,39.008,23.652,32.128,3.368,187.684,38.601,194.585,88.815,26.18,8.086,56.667,57.31,7.556,3.692,74.651,29.334,13.881,5.262,35.923,27.64,216.214,18.097,94.912,17.679,38.527,9.424,10.885,8.107,64.0,324.0,3428.0,5095.0,0.0,0.0,0.0,4280.4,23047.0,79.0,15.0,3498.0,26.0,6.0,36904.0,5259.2,3007.6,4716.5,542.9,1209906.0,20.6,15.3,6.1,5.0
12,2023,12,1,6,1,82.02,0.24,0.11,0.12,1.84,8.39,0.0,15.9,41.4,-3.1,1170.4,160.0,7.0,7.067,3.189,3.759,2.396,8.627,0.75,72.21,13.315,26.45,1.691,287.335,34.588,23.005,13.965,33.988,3.786,143.597,33.464,144.954,69.491,36.391,11.68,68.605,71.462,10.334,5.011,72.877,25.927,8.351,3.439,29.304,23.595,178.598,17.619,71.866,14.935,25.971,8.337,10.311,7.572,24.0,126.0,1371.0,2027.0,0.0,0.0,0.0,2805.8,6168.0,41.0,13.0,812.0,4.0,2.0,33373.0,2219.5,1829.6,2038.8,180.4,588387.0,22.0,15.2,6.2,9.8
12,2023,12,1,6,2,109.71,0.24,0.11,0.12,1.84,8.39,0.0,15.9,41.4,-3.1,1170.4,160.0,7.0,7.067,3.189,3.759,2.396,8.627,0.75,72.21,13.315,26.45,1.691,287.335,34.588,23.005,13.965,33.988,3.786,143.597,33.464,144.954,69.491,36.391,11.68,68.605,71.462,10.334,5.011,72.877,25.927,8.351,3.439,29.304,23.595,178.598,17.619,71.866,14.935,25.971,8.337,10.311,7.572,24.0,126.0,1371.0,2027.0,0.0,0.0,0.0,2805.8,6168.0,41.0,13.0,812.0,4.0,2.0,33373.0,2219.5,1829.6,2038.8,180.4,588387.0,22.0,15.2,6.2,9.8
12,2023,12,1,7,1,88.81,0.2,0.08,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,6.562,2.976,4.292,2.862,8.288,0.742,81.802,14.361,27.693,1.693,405.408,49.004,25.064,14.978,29.988,3.534,135.091,30.663,173.918,92.09,29.314,9.319,81.283,84.326,7.287,3.282,82.998,32.226,8.537,3.677,31.619,26.341,219.963,22.097,70.766,14.319,17.414,5.916,6.676,5.43,167.0,623.0,4632.0,6185.0,0.0,0.0,0.0,26664.0,26459.0,198.0,39.0,2806.0,34.0,13.0,31863.0,8958.5,7631.3,8091.0,867.6,2383703.0,22.4,18.2,6.4,7.3
12,2023,12,1,7,2,117.5,0.2,0.08,0.6,1.43,7.23,0.01,12.77,39.16,-7.58,395.49,94.62,2.0,6.562,2.976,4.292,2.862,8.288,0.742,81.802,14.361,27.693,1.693,405.408,49.004,25.064,14.978,29.988,3.534,135.091,30.663,173.918,92.09,29.314,9.319,81.283,84.326,7.287,3.282,82.998,32.226,8.537,3.677,31.619,26.341,219.963,22.097,70.766,14.319,17.414,5.916,6.676,5.43,167.0,623.0,4632.0,6185.0,0.0,0.0,0.0,26664.0,26459.0,198.0,39.0,2806.0,34.0,13.0,31863.0,8958.5,7631.3,8091.0,867.6,2383703.0,22.4,18.2,6.4,7.3
12,2023,12,1,8,1,73.0,0.16,0.14,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,7.228,3.462,3.921,2.581,7.424,0.602,73.121,12.741,23.31,1.306,350.001,44.568,29.466,20.468,26.491,3.289,120.104,27.507,137.723,71.977,24.754,8.088,70.049,72.372,7.384,3.303,69.029,26.562,8.923,3.892,29.018,23.85,180.244,17.867,79.715,15.618,11.207,4.788,6.278,5.082,123.0,382.0,3714.0,4696.0,0.0,0.0,0.0,18201.0,25920.0,199.0,35.0,1972.0,29.0,2.0,29965.0,8250.8,5834.8,7160.6,1090.2,2084086.0,31.7,25.5,8.5,6.8
12,2023,12,1,8,2,96.06,0.16,0.14,0.11,0.63,5.99,0.0,15.6,40.42,-6.1,379.4,74.8,23.0,7.228,3.462,3.921,2.581,7.424,0.602,73.121,12.741,23.31,1.306,350.001,44.568,29.466,20.468,26.491,3.289,120.104,27.507,137.723,71.977,24.754,8.088,70.049,72.372,7.384,3.303,69.029,26.562,8.923,3.892,29.018,23.85,180.244,17.867,79.715,15.618,11.207,4.788,6.278,5.082,123.0,382.0,3714.0,4696.0,0.0,0.0,0.0,18201.0,25920.0,199.0,35.0,1972.0,29.0,2.0,29965.0,8250.8,5834.8,7160.6,1090.2,2084086.0,31.7,25.5,8.5,6.8
12,2023,12,1,9,1,64.39,0.74,0.28,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,10.576,4.271,3.772,2.305,12.902,0.968,87.547,13.014,43.326,1.878,385.576,43.017,33.932,17.867,31.434,3.225,176.956,34.571,183.173,84.875,29.557,8.824,54.867,54.226,8.952,4.087,72.975,26.079,15.641,5.504,36.224,27.119,227.924,19.242,115.753,21.13,36.289,10.027,10.703,7.119,288.0,1681.0,28799.0,41251.0,0.0,0.0,0.0,11996.3,94946.0,551.0,83.0,19080.0,189.0,32.0,38888.0,32951.8,20625.8,29876.2,3075.7,7901963.0,21.2,13.9,8.9,6.6
12,2023,12,1,9,2,86.34,0.74,0.28,0.22,2.91,10.92,0.01,15.9,42.65,-7.3,309.8,63.5,19.0,10.576,4.271,3.772,2.305,12.902,0.968,87.547,13.014,43.326,1.878,385.576,43.017,33.932,17.867,31.434,3.225,176.956,34.571,183.173,84.875,29.557,8.824,54.867,54.226,8.952,4.087,72.975,26.079,15.641,5.504,36.224,27.119,227.924,19.242,115.753,21.13,36.289,10.027,10.703,7.119,288.0,1681.0,28799.0,41251.0,0.0,0.0,0.0,11996.3,94946.0,551.0,83.0,19080.0,189.0,32.0,38888.0,32951.8,20625.8,29876.2,3075.7,7901963.0,21.2,13.9,8.9,6.6
12,2023,12,1,10,1,71.8,0.3,0.08,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,10.664,4.961,3.922,2.433,8.168,0.756,75.337,12.824,36.015,1.741,334.959,41.8,31.844,21.602,24.606,2.918,153.857,31.417,148.796,74.411,28.993,9.32,53.633,54.449,6.174,3.217,72.602,26.071,11.312,4.561,33.177,25.344,178.73,17.061,90.023,17.314,21.851,6.673,8.947,6.541,154.0,969.0,12063.0,17608.0,0.0,0.0,0.0,8456.5,54394.0,397.0,65.0,9167.0,98.0,13.0,31324.0,21137.9,14569.0,18433.0,2705.0,5216195.0,29.6,24.3,8.3,8.7
12,2023,12,1,10,2,98.54,0.3,0.08,0.07,1.72,12.56,0.01,18.44,42.8,-1.77,274.3,44.33,63.33,10.664,4.961,3.922,2.433,8.168,0.756,75.337,12.824,36.015,1.741,334.959,41.8,31.844,21.602,24.606,2.918,153.857,31.417,148.796,74.411,28.993,9.32,53.633,54.449,6.174,3.217,72.602,26.071,11.312,4.561,33.177,25.344,178.73,17.061,90.023,17.314,21.851,6.673,8.947,6.541,154.0,969.0,12063.0,17608.0,0.0,0.0,0.0,8456.5,54394.0,397.0,65.0,9167.0,98.0,13.0,31324.0,21137.9,14569.0,18433.0,2705.0,5216195.0,29.6,24.3,8.3,8.7
12,2023,12,1,11,1,87.67,0.3,0.1,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,6.458,3.155,3.897,2.567,7.2,0.58,60.899,11.462,22.797,1.819,258.419,33.826,32.84,22.959,23.478,2.934,132.633,31.573,127.531,67.922,20.305,6.48,71.01,75.959,5.731,2.808,59.766,23.434,7.668,3.475,30.683,24.834,153.86,15.722,66.83,14.037,13.821,5.292,5.235,4.171,70.0,198.0,1853.0,2508.0,0.0,0.0,0.0,5842.5,10969.0,170.0,14.0,896.0,31.0,1.0,27051.0,4020.1,3195.7,3322.0,698.1,1054306.0,32.8,27.6,8.0,11.1
12,2023,12,1,11,2,116.63,0.3,0.1,0.03,1.56,8.93,0.0,17.94,42.25,-2.85,437.8,83.5,26.0,6.458,3.155,3.897,2.567,7.2,0.58,60.899,11.462,22.797,1.819,258.419,33.826,32.84,22.959,23.478,2.934,132.633,31.573,127.531,67.922,20.305,6.48,71.01,75.959,5.731,2.808,59.766,23.434,7.668,3.475,30.683,24.834,153.86,15.722,66.83,14.037,13.821,5.292,5.235,4.171,70.0,198.0,1853.0,2508.0,0.0,0.0,0.0,5842.5,10969.0,170.0,14.0,896.0,31.0,1.0,27051.0,4020.1,3195.7,3322.0,698.1,1054306.0,32.8,27.6,8.0,11.1
12,2023,12,1,12,1,92.55,0.46,0.14,0.35,2.25,10.03,0.0,13.94,37.83,-4.15,1740.88,159.25,1.0,7.471,3.29,6.064,3.944,6.171,0.5,83.93,14.166,31.844,2.03,338.092,42.218,26.138,13.058,40.495,4.214,162.99,34.105,194.744,90.275,31.582,8.859,75.174,75.776,5.941,2.586,84.805,32.641,11.542,4.552,36.868,30.151,234.337,23.692,60.551,10.295,27.853,7.562,7.52,5.371,128.0,662.0,5625.0,7655.0,0.0,0.0,0.0,11370.7,28702.0,391.0,57.0,3474.0,65.0,6.0,31301.0,9999.8,8870.4,9028.4,971.6,2699424.0,25.5,19.4,8.2,7.5
